47.60877968055728,-122.3354013911742
47.60882146840945,-122.3354386506091
47.60886473705127,-122.3354777920927
47.60891364555719,-122.3355214803192
47.60897315037069,-122.3355757944692
47.60903649875362,-122.3356333445757
47.60910689262793,-122.3356962211362
47.60918184466846,-122.3357639049387
47.60925654696269,-122.3358313934225
47.60932797049735,-122.3358963237442
47.60939003551002,-122.3359503021764
47.60944528393636,-122.3360001091388
47.60949772661021,-122.3360478767111
47.60954901056732,-122.3360962329566
47.60959789451693,-122.3361423508068
47.6096585132119,-122.336192623772
47.60974058728765,-122.3362516326282
47.60982733301425,-122.3363181609346
47.60990779532717,-122.3363989256622
47.60998130470106,-122.3364838458857
47.61003870996846,-122.3365516762371
47.61008310123069,-122.3365960542914
47.61011644412893,-122.3366242653058
47.61014644194833,-122.3366478672968
47.61016461213671,-122.3366554270106
47.6101745144118,-122.336653704464
47.6101920967717,-122.3366544324024
47.61021966259125,-122.3366479045517
47.61023932989993,-122.3366230105041
47.61027221690135,-122.3365485436937
47.61029599824383,-122.3364976040109
47.61030635072999,-122.3364605124911
47.61031715977196,-122.3364380859509
47.61032123170858,-122.3364215773409
47.61031692585124,-122.3364186664484
47.61029986775662,-122.3364175122939
47.61029573806839,-122.3364050007926
47.61029599996479,-122.3363962791973
47.61028128362128,-122.336398193458
47.61028486471076,-122.3363873305524
47.61030414436679,-122.3363489711589
47.61032671131944,-122.3363081874341
47.61035194693342,-122.3362675920672
47.61040296073116,-122.3362452559552
47.61043058607478,-122.33618975112
47.61045440710432,-122.3361309274367
47.61049430131006,-122.3360350439845
47.6105363464343,-122.3359365444782
47.61058579307506,-122.3358227467164
47.6106194656126,-122.3357371576971
47.61064846539447,-122.335669268234
47.61067891872257,-122.335593741088
47.61070435395787,-122.335528430427
47.61072971897739,-122.3354639257523
47.61074666104429,-122.335425407938
47.61076123967624,-122.3353838848801
47.61078422990534,-122.3353365623957
47.61079669695632,-122.3353111790036
47.61080244718656,-122.3352952868127
47.6108117500723,-122.335277893844
47.61083554540689,-122.3352251769734
47.61086618172754,-122.3351659757531
47.61088104677594,-122.3351027461344
47.61090983019826,-122.3350269878562
47.61094875392426,-122.3349355296032
47.6109991056732,-122.3348123811618
47.61104234504294,-122.3347027745492
47.61107700204514,-122.334614458804
47.61110481305898,-122.3345464427719
47.6111248918662,-122.3344938412518
47.61114459566473,-122.3344438588279
47.61116573091848,-122.3343938631592
47.6112003160425,-122.3343111527014
47.61125074745893,-122.334187215428
47.61130843449187,-122.3340416015657
47.61136076090496,-122.3339092695926
47.61141867537601,-122.333768545996
47.6114847717705,-122.3336171284166
47.61155331056575,-122.3334629456072
47.61160529300539,-122.3333364671732
47.61166043549235,-122.3332062739115
47.61172806401768,-122.3330720998915
47.61179891556682,-122.3329315000672
47.61183806465666,-122.3327879429083
47.61186238305444,-122.3327149195344
47.61190836987266,-122.3325971670239
47.61193667721163,-122.3325269269973
47.61206584748379,-122.3322082973153
47.61207729312559,-122.3321876262511
47.61208600970379,-122.3321752793605
47.61209314471882,-122.3321729231728
47.61210826653818,-122.3321800396704
47.61212789833011,-122.3321825234785
47.61216130504196,-122.3322007104107
47.61220287887684,-122.3322481093798
47.6122532196397,-122.3323075156973
47.61229619496905,-122.3323615735843
47.61233803822149,-122.3324134327132
47.61237268521783,-122.3324541007279
47.61237545718823,-122.3325032163823
47.61238111426029,-122.332509998096
47.61237604930084,-122.3325097112768
47.61237942891717,-122.3325174305953
47.61237879806872,-122.3325190988652
47.61236734075101,-122.3325102040498
47.61237582019724,-122.3325198088258
47.61237069338762,-122.3325175760551
47.6123873372142,-122.3325319772761
47.61238613886086,-122.3325316184021
47.61240780815189,-122.3325504908523
47.61239551408659,-122.332538142561
47.61256237143135,-122.3327207151332
47.61256864738833,-122.3327274874003
47.61257453612724,-122.3327345289712
47.61259643787059,-122.3327563562052
47.61264472491235,-122.3327641965742
47.61268813731969,-122.3328030980872
47.61273105077783,-122.3328432911397
47.61277770796049,-122.3328866661553
47.61283072610617,-122.332937618032
47.61288455959458,-122.3329890684826
47.61291963408934,-122.333021841176
47.61294809180576,-122.3330479534065
47.61297559262957,-122.3330759664107
47.61299275780121,-122.3331111745989
47.6130108804178,-122.3331958641943
47.61298456214023,-122.3332740542438
47.61294145256412,-122.3333465128159
47.61291198638909,-122.3334159106266
47.61288430191857,-122.3334687610091
47.61286397453161,-122.3335229179561
47.61282786138609,-122.3335794678725
47.61280056356888,-122.3336392825183
47.61277715967451,-122.3336924519654
47.61274816627937,-122.3337314935165
47.61272552746726,-122.3337771079133
47.61271708192329,-122.3338173737235
47.61270856621731,-122.3338392594128
47.61270406341606,-122.3338573132847
47.61269303853566,-122.3338643755707
47.61268034506438,-122.3338746843648
47.6126717129477,-122.333879664571
47.6126668977716,-122.3338823524455
47.61266379648261,-122.3338869644211
47.61262527135688,-122.3338791224322
47.61262127703912,-122.3338815319188
47.61261605398516,-122.3338890741637
47.61259260723757,-122.3339175510454
47.61258805613804,-122.3339339501545
47.61256978997552,-122.3340045031319
47.61255732822644,-122.3340652548111
47.6125638360359,-122.3340822985663
47.61256393117235,-122.334126909633
47.61256259016466,-122.3341417945447
47.61256697939598,-122.3341606395894
47.61257154896021,-122.3341721199903
47.61257293933308,-122.3341863992838
47.61257808579472,-122.3341951830926
47.61258121981417,-122.3341974320928
47.61259093717543,-122.334177359002
47.61259342590278,-122.3341819660938
47.61259614392808,-122.3341757389197
47.61259642296309,-122.3341741226517
47.61260501194744,-122.3341545962406
47.61259346558857,-122.3341896561487
47.61257653384096,-122.3342252718665
47.61256427378868,-122.334266987442
47.61255523714435,-122.3342966038438
47.6125349190116,-122.3343569531805
47.61249900675112,-122.3344132389073
47.61247001690554,-122.3344778852566
47.61243562857565,-122.3345457779409
47.61239180008968,-122.33463655172
47.61235180913798,-122.3347540930081
47.61229799537758,-122.3348910372119
47.61224879725894,-122.3350232115001
47.61218671945009,-122.3351668326787
47.61211547637694,-122.3353369231487
47.61205995545232,-122.3355110398473
47.61199561814615,-122.3356889614123
47.6119376155682,-122.3358652939038
47.61187260361763,-122.3360109502539
47.61182635688691,-122.3361239906468
47.61179899102243,-122.3361990040805
47.61178767602169,-122.3362484878861
47.61177359927592,-122.3362843628704
47.61177224372899,-122.3363090417934
47.61177534731492,-122.3363293757181
47.61176759140145,-122.3363305446262
47.61176110621103,-122.3363346189684
47.61176334617223,-122.3363311242738
47.61176306715291,-122.3363312432056
47.6117587521053,-122.3363360352885
47.61175108070379,-122.3363447738106
47.61175666665395,-122.3363523808332
47.6117681535604,-122.3363703787936
47.61175728176148,-122.3363989174518
47.61173621048416,-122.3364557271712
47.61170388389863,-122.3365312328062
47.61166061561352,-122.3366209574459
47.61161728666762,-122.3367068260666
47.61158121756492,-122.3367888262189
47.61154015709371,-122.3368588297509
47.61149344466751,-122.3369512337832
47.61144395669066,-122.3370540579901
47.611391141079,-122.3371642828286
47.61134776419203,-122.3372616333093
